Emma drew the cookie beside the crayons that was cooked .	What is the theme of cooked ?	the cookie beside the crayons	cogs_qa	( ( ( Emma ) ) ( ( drew ) ( ( ( ( the ) ( cookie ) ) ( ( beside ) ( ( the ) ( crayons ) ) ) ) ( ( that ) ( was ) ( cooked ) ) ) ) )
Aiden helped a king beside girls that was painted .	What is the theme of painted ?	a king beside girls	cogs_qa	( ( ( Aiden ) ) ( ( helped ) ( ( ( ( a ) ( king ) ) ( ( beside ) ( ( girls ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
Lillian juggled the cake beside the melons that was painted .	What is the theme of painted ?	the cake beside the melons	cogs_qa	( ( ( Lillian ) ) ( ( juggled ) ( ( ( ( the ) ( cake ) ) ( ( beside ) ( ( the ) ( melons ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
Ava liked the baby beside the buyers that was juggled .	What is the theme of juggled ?	the baby beside the buyers	cogs_qa	( ( ( Ava ) ) ( ( liked ) ( ( ( ( the ) ( baby ) ) ( ( beside ) ( ( the ) ( buyers ) ) ) ) ( ( that ) ( was ) ( juggled ) ) ) ) )
A horse froze a box beside donuts that was painted .	What is the theme of painted ?	a box beside donuts	cogs_qa	( ( ( A ) ( horse ) ) ( ( froze ) ( ( ( ( a ) ( box ) ) ( ( beside ) ( ( donuts ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
A girl rolled the donut beside the cookies that was cooked .	What is the theme of cooked ?	the donut beside the cookies	cogs_qa	( ( ( A ) ( girl ) ) ( ( rolled ) ( ( ( ( the ) ( donut ) ) ( ( beside ) ( ( the ) ( cookies ) ) ) ) ( ( that ) ( was ) ( cooked ) ) ) ) )
A lion rolled the balloon beside the passengers that was painted .	What is the theme of painted ?	the balloon beside the passengers	cogs_qa	( ( ( A ) ( lion ) ) ( ( rolled ) ( ( ( ( the ) ( balloon ) ) ( ( beside ) ( ( the ) ( passengers ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
The girl ate a boy beside newspapers that was juggled .	What is the theme of juggled ?	a boy beside newspapers	cogs_qa	( ( ( The ) ( girl ) ) ( ( ate ) ( ( ( ( a ) ( boy ) ) ( ( beside ) ( ( newspapers ) ) ) ) ( ( that ) ( was ) ( juggled ) ) ) ) )
The bird inflated a girl beside the boys that was painted .	What is the theme of painted ?	a girl beside the boys	cogs_qa	( ( ( The ) ( bird ) ) ( ( inflated ) ( ( ( ( a ) ( girl ) ) ( ( beside ) ( ( the ) ( boys ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
Emma ate a rose beside writers that was painted .	What is the theme of painted ?	a rose beside writers	cogs_qa	( ( ( Emma ) ) ( ( ate ) ( ( ( ( a ) ( rose ) ) ( ( beside ) ( ( writers ) ) ) ) ( ( that ) ( was ) ( painted ) ) ) ) )
The spokesman poked a girl beside balloons that was eaten .	What is the theme of eaten ?	a girl beside balloons	cogs_qa	( ( ( The ) ( spokesman ) ) ( ( poked ) ( ( ( ( a ) ( girl ) ) ( ( beside ) ( ( balloons ) ) ) ) ( ( that ) ( was ) ( eaten ) ) ) ) )
William knew the friend beside cats that was cooked .	What is the theme of cooked ?	the friend beside cats	cogs_qa	( ( ( William ) ) ( ( knew ) ( ( ( ( the ) ( friend ) ) ( ( beside ) ( ( cats ) ) ) ) ( ( that ) ( was ) ( cooked ) ) ) ) )
Amelia liked the sandwich beside the cakes that was eaten .	What is the theme of eaten ?	the sandwich beside the cakes	cogs_qa	( ( ( Amelia ) ) ( ( liked ) ( ( ( ( the ) ( sandwich ) ) ( ( beside ) ( ( the ) ( cakes ) ) ) ) ( ( that ) ( was ) ( eaten ) ) ) ) )
