The boy respected that Olivia smiles and cleans Liam .	What is the ccomp of respected ?	that Olivia smiles and cleans Liam	cogs_qa	( ( ( The ) ( boy ) ) ( ( respected ) ( ( that ) ( ( ( Olivia ) ) ( ( ( smiles ) ) ( and ) ( ( cleans ) ( ( Liam ) ) ) ) ) ) ) )
The boy liked that Liam slides the glue beside a seat and painted a bag in the hole .	What is the ccomp of liked ?	that Liam slides the glue beside a seat	cogs_qa	( ( ( The ) ( boy ) ) ( ( ( liked ) ( ( that ) ( ( ( Liam ) ) ( ( slides ) ( ( the ) ( glue ) ( ( beside ) ( ( a ) ( seat ) ) ) ) ) ) ) ) ( and ) ( ( painted ) ( ( a ) ( bag ) ( ( in ) ( ( the ) ( hole ) ) ) ) ) ) )
The cat liked that the horse pokes a patient on the surface and crumples Liam .	What is the ccomp of liked ?	that the horse pokes a patient on the surface and crumples Liam	cogs_qa	( ( ( The ) ( cat ) ) ( ( liked ) ( ( that ) ( ( ( the ) ( horse ) ) ( ( ( pokes ) ( ( a ) ( patient ) ( ( on ) ( ( the ) ( surface ) ) ) ) ) ( and ) ( ( crumples ) ( ( Liam ) ) ) ) ) ) ) )
A turtle dreamed that the puppy giggles and touches the girl .	What is the ccomp of dreamed ?	that the puppy giggles and touches the girl	cogs_qa	( ( ( A ) ( turtle ) ) ( ( dreamed ) ( ( that ) ( ( ( the ) ( puppy ) ) ( ( ( giggles ) ) ( and ) ( ( touches ) ( ( the ) ( girl ) ) ) ) ) ) ) )
Emma liked that Levi cooks a drink and called .	What is the ccomp of liked ?	that Levi cooks a drink	cogs_qa	( ( ( Emma ) ) ( ( ( liked ) ( ( that ) ( ( ( Levi ) ) ( ( cooks ) ( ( a ) ( drink ) ) ) ) ) ) ( and ) ( ( called ) ) ) )
Emma hoped that a teacher packs and helps the cake .	What is the ccomp of hoped ?	that a teacher packs and helps the cake	cogs_qa	( ( ( Emma ) ) ( ( hoped ) ( ( that ) ( ( ( a ) ( teacher ) ) ( ( ( packs ) ) ( and ) ( ( helps ) ( ( the ) ( cake ) ) ) ) ) ) ) )
Emma thinks that Sofia stabbed the hamburger and gasped .	What is the ccomp of thinks ?	that Sofia stabbed the hamburger and gasped	cogs_qa	( ( ( Emma ) ) ( ( thinks ) ( ( that ) ( ( ( Sofia ) ) ( ( ( stabbed ) ( ( the ) ( hamburger ) ) ) ( and ) ( ( gasped ) ) ) ) ) ) )
A girl liked that a cat helps the cake in the garden and nursed .	What is the ccomp of liked ?	that a cat helps the cake in the garden	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( liked ) ( ( that ) ( ( ( a ) ( cat ) ) ( ( helps ) ( ( the ) ( cake ) ( ( in ) ( ( the ) ( garden ) ) ) ) ) ) ) ) ( and ) ( ( nursed ) ) ) )
Emma tolerated that Oliver sleeps and danced .	What is the ccomp of tolerated ?	that Oliver sleeps	cogs_qa	( ( ( Emma ) ) ( ( ( tolerated ) ( ( that ) ( ( ( Oliver ) ) ( ( sleeps ) ) ) ) ) ( and ) ( ( danced ) ) ) )
A girl hoped that Emma eats a bat and cleaned .	What is the ccomp of hoped ?	that Emma eats a bat	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( hoped ) ( ( that ) ( ( ( Emma ) ) ( ( eats ) ( ( a ) ( bat ) ) ) ) ) ) ( and ) ( ( cleaned ) ) ) )
Liam said that Aubrey sketches and painted the boy .	What is the ccomp of said ?	that Aubrey sketches	cogs_qa	( ( ( Liam ) ) ( ( ( said ) ( ( that ) ( ( ( Aubrey ) ) ( ( sketches ) ) ) ) ) ( and ) ( ( painted ) ( ( the ) ( boy ) ) ) ) )
A girl likes that Isabella respected a pen and tolerated Emma .	What is the ccomp of likes ?	that Isabella respected a pen and tolerated Emma	cogs_qa	( ( ( A ) ( girl ) ) ( ( likes ) ( ( that ) ( ( ( Isabella ) ) ( ( ( respected ) ( ( a ) ( pen ) ) ) ( and ) ( ( tolerated ) ( ( Emma ) ) ) ) ) ) ) )
