Oliver appreciated that Noah eats and knew a cake in the house .	What is the ccomp of appreciated ?	that Noah eats	cogs_qa	( ( ( Oliver ) ) ( ( ( appreciated ) ( ( that ) ( ( ( Noah ) ) ( ( eats ) ) ) ) ) ( and ) ( ( knew ) ( ( a ) ( cake ) ( ( in ) ( ( the ) ( house ) ) ) ) ) ) )
A girl liked that a researcher paints and ate Liam .	What is the ccomp of liked ?	that a researcher paints	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( liked ) ( ( that ) ( ( ( a ) ( researcher ) ) ( ( paints ) ) ) ) ) ( and ) ( ( ate ) ( ( Liam ) ) ) ) )
Natalie liked that the goose eats the girl and slept .	What is the ccomp of liked ?	that the goose eats the girl	cogs_qa	( ( ( Natalie ) ) ( ( ( liked ) ( ( that ) ( ( ( the ) ( goose ) ) ( ( eats ) ( ( the ) ( girl ) ) ) ) ) ) ( and ) ( ( slept ) ) ) )
Emma noticed that the cat smiles and ate Jaxon .	What is the ccomp of noticed ?	that the cat smiles	cogs_qa	( ( ( Emma ) ) ( ( ( noticed ) ( ( that ) ( ( ( the ) ( cat ) ) ( ( smiles ) ) ) ) ) ( and ) ( ( ate ) ( ( Jaxon ) ) ) ) )
Olivia hoped that Carter enlarges a flag and observed a cake beside a book .	What is the ccomp of hoped ?	that Carter enlarges a flag	cogs_qa	( ( ( Olivia ) ) ( ( ( hoped ) ( ( that ) ( ( ( Carter ) ) ( ( enlarges ) ( ( a ) ( flag ) ) ) ) ) ) ( and ) ( ( observed ) ( ( a ) ( cake ) ( ( beside ) ( ( a ) ( book ) ) ) ) ) ) )
A wolf appreciated that Emma eats and smiled .	What is the ccomp of appreciated ?	that Emma eats	cogs_qa	( ( ( A ) ( wolf ) ) ( ( ( appreciated ) ( ( that ) ( ( ( Emma ) ) ( ( eats ) ) ) ) ) ( and ) ( ( smiled ) ) ) )
The scientist thought that a visitor dusts and ate the cake .	What is the ccomp of thought ?	that a visitor dusts	cogs_qa	( ( ( The ) ( scientist ) ) ( ( ( thought ) ( ( that ) ( ( ( a ) ( visitor ) ) ( ( dusts ) ) ) ) ) ( and ) ( ( ate ) ( ( the ) ( cake ) ) ) ) )
A girl liked that Ava laughs and slept .	What is the ccomp of liked ?	that Ava laughs	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( liked ) ( ( that ) ( ( ( Ava ) ) ( ( laughs ) ) ) ) ) ( and ) ( ( slept ) ) ) )
A baby noticed that Liam cooks and saw a girl .	What is the ccomp of noticed ?	that Liam cooks	cogs_qa	( ( ( A ) ( baby ) ) ( ( ( noticed ) ( ( that ) ( ( ( Liam ) ) ( ( cooks ) ) ) ) ) ( and ) ( ( saw ) ( ( a ) ( girl ) ) ) ) )
A girl admired that a queen draws and painted .	What is the ccomp of admired ?	that a queen draws	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( admired ) ( ( that ) ( ( ( a ) ( queen ) ) ( ( draws ) ) ) ) ) ( and ) ( ( painted ) ) ) )
Emma believed that Liam tosses the melon beside a table and knew James .	What is the ccomp of believed ?	that Liam tosses the melon beside a table	cogs_qa	( ( ( Emma ) ) ( ( ( believed ) ( ( that ) ( ( ( Liam ) ) ( ( tosses ) ( ( the ) ( melon ) ( ( beside ) ( ( a ) ( table ) ) ) ) ) ) ) ) ( and ) ( ( knew ) ( ( James ) ) ) ) )
The baby thought that a director calls a cake and admired the guest .	What is the ccomp of thought ?	that a director calls a cake	cogs_qa	( ( ( The ) ( baby ) ) ( ( ( thought ) ( ( that ) ( ( ( a ) ( director ) ) ( ( calls ) ( ( a ) ( cake ) ) ) ) ) ) ( and ) ( ( admired ) ( ( the ) ( guest ) ) ) ) )
Emma declared that the girl sleeps and rolled the dog on a plate .	What is the ccomp of declared ?	that the girl sleeps	cogs_qa	( ( ( Emma ) ) ( ( ( declared ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( sleeps ) ) ) ) ) ( and ) ( ( rolled ) ( ( the ) ( dog ) ( ( on ) ( ( a ) ( plate ) ) ) ) ) ) )
A chicken liked that Sophia shortens a cookie on the beach and cooked the cat .	What is the ccomp of liked ?	that Sophia shortens a cookie on the beach	cogs_qa	( ( ( A ) ( chicken ) ) ( ( ( liked ) ( ( that ) ( ( ( Sophia ) ) ( ( shortens ) ( ( a ) ( cookie ) ( ( on ) ( ( the ) ( beach ) ) ) ) ) ) ) ) ( and ) ( ( cooked ) ( ( the ) ( cat ) ) ) ) )
Liam wished that the girl slides the cake and ate .	What is the ccomp of wished ?	that the girl slides the cake	cogs_qa	( ( ( Liam ) ) ( ( ( wished ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( slides ) ( ( the ) ( cake ) ) ) ) ) ) ( and ) ( ( ate ) ) ) )
A cat admired that Charlotte adores the box and ate a boy .	What is the ccomp of admired ?	that Charlotte adores the box	cogs_qa	( ( ( A ) ( cat ) ) ( ( ( admired ) ( ( that ) ( ( ( Charlotte ) ) ( ( adores ) ( ( the ) ( box ) ) ) ) ) ) ( and ) ( ( ate ) ( ( a ) ( boy ) ) ) ) )
Sophia declared that the girl hunts and laughed .	What is the ccomp of declared ?	that the girl hunts	cogs_qa	( ( ( Sophia ) ) ( ( ( declared ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( hunts ) ) ) ) ) ( and ) ( ( laughed ) ) ) )
Noah proved that the girl tosses Liam and ate the cake .	What is the ccomp of proved ?	that the girl tosses Liam	cogs_qa	( ( ( Noah ) ) ( ( ( proved ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( tosses ) ( ( Liam ) ) ) ) ) ) ( and ) ( ( ate ) ( ( the ) ( cake ) ) ) ) )
Liam liked that a girl worships a box and painted .	What is the ccomp of liked ?	that a girl worships a box	cogs_qa	( ( ( Liam ) ) ( ( ( liked ) ( ( that ) ( ( ( a ) ( girl ) ) ( ( worships ) ( ( a ) ( box ) ) ) ) ) ) ( and ) ( ( painted ) ) ) )
Emma liked that Liam helps the donut and shortened the boy .	What is the ccomp of liked ?	that Liam helps the donut	cogs_qa	( ( ( Emma ) ) ( ( ( liked ) ( ( that ) ( ( ( Liam ) ) ( ( helps ) ( ( the ) ( donut ) ) ) ) ) ) ( and ) ( ( shortened ) ( ( the ) ( boy ) ) ) ) )
Ava dreamed that Emma likes Benjamin and ate .	What is the ccomp of dreamed ?	that Emma likes Benjamin	cogs_qa	( ( ( Ava ) ) ( ( ( dreamed ) ( ( that ) ( ( ( Emma ) ) ( ( likes ) ( ( Benjamin ) ) ) ) ) ) ( and ) ( ( ate ) ) ) )
A girl liked that Emma eats and slept .	What is the ccomp of liked ?	that Emma eats	cogs_qa	( ( ( A ) ( girl ) ) ( ( ( liked ) ( ( that ) ( ( ( Emma ) ) ( ( eats ) ) ) ) ) ( and ) ( ( slept ) ) ) )
