The zebra notices that a cat painted a cake and knew Amelia .	What is the ccomp of notices ?	that a cat painted a cake and knew Amelia	cogs_qa	( ( ( The ) ( zebra ) ) ( ( notices ) ( ( that ) ( ( ( a ) ( cat ) ) ( ( ( painted ) ( ( a ) ( cake ) ) ) ( and ) ( ( knew ) ( ( Amelia ) ) ) ) ) ) ) )
Luke likes that the boy drew a girl and cooked the hero beside the bed .	What is the ccomp of likes ?	that the boy drew a girl and cooked the hero beside the bed	cogs_qa	( ( ( Luke ) ) ( ( likes ) ( ( that ) ( ( ( the ) ( boy ) ) ( ( ( drew ) ( ( a ) ( girl ) ) ) ( and ) ( ( cooked ) ( ( the ) ( hero ) ( ( beside ) ( ( the ) ( bed ) ) ) ) ) ) ) ) ) )
A goose thinks that William ran and knew Grace .	What is the ccomp of thinks ?	that William ran and knew Grace	cogs_qa	( ( ( A ) ( goose ) ) ( ( thinks ) ( ( that ) ( ( ( William ) ) ( ( ( ran ) ) ( and ) ( ( knew ) ( ( Grace ) ) ) ) ) ) ) )
Emma believes that Oliver painted and cleans a girl on a coffin .	What is the ccomp of believes ?	that Oliver painted	cogs_qa	( ( ( Emma ) ) ( ( ( believes ) ( ( that ) ( ( ( Oliver ) ) ( ( painted ) ) ) ) ) ( and ) ( ( cleans ) ( ( a ) ( girl ) ( ( on ) ( ( a ) ( coffin ) ) ) ) ) ) )
Emma likes that a monkey ate and dusted the cookie .	What is the ccomp of likes ?	that a monkey ate and dusted the cookie	cogs_qa	( ( ( Emma ) ) ( ( likes ) ( ( that ) ( ( ( a ) ( monkey ) ) ( ( ( ate ) ) ( and ) ( ( dusted ) ( ( the ) ( cookie ) ) ) ) ) ) ) )
Noah liked that Emma eats and examines a box on the bed .	What is the ccomp of liked ?	that Emma eats and examines a box on the bed	cogs_qa	( ( ( Noah ) ) ( ( liked ) ( ( that ) ( ( ( Emma ) ) ( ( ( eats ) ) ( and ) ( ( examines ) ( ( a ) ( box ) ( ( on ) ( ( the ) ( bed ) ) ) ) ) ) ) ) ) )
The duck hoped that Nathan observes and eats .	What is the ccomp of hoped ?	that Nathan observes and eats	cogs_qa	( ( ( The ) ( duck ) ) ( ( hoped ) ( ( that ) ( ( ( Nathan ) ) ( ( ( observes ) ) ( and ) ( ( eats ) ) ) ) ) ) )
A lion hopes that Emma ate a cake in the house and rolls the donut on a table .	What is the ccomp of hopes ?	that Emma ate a cake in the house	cogs_qa	( ( ( A ) ( lion ) ) ( ( ( hopes ) ( ( that ) ( ( ( Emma ) ) ( ( ate ) ( ( a ) ( cake ) ( ( in ) ( ( the ) ( house ) ) ) ) ) ) ) ) ( and ) ( ( rolls ) ( ( the ) ( donut ) ( ( on ) ( ( a ) ( table ) ) ) ) ) ) )
Jayden imagines that the girl snoozed and drew Olivia .	What is the ccomp of imagines ?	that the girl snoozed and drew Olivia	cogs_qa	( ( ( Jayden ) ) ( ( imagines ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( snoozed ) ) ( and ) ( ( drew ) ( ( Olivia ) ) ) ) ) ) ) )
Liam noticed that the passenger adores the rose and burns the boy beside the tree .	What is the ccomp of noticed ?	that the passenger adores the rose and burns the boy beside the tree	cogs_qa	( ( ( Liam ) ) ( ( noticed ) ( ( that ) ( ( ( the ) ( passenger ) ) ( ( ( adores ) ( ( the ) ( rose ) ) ) ( and ) ( ( burns ) ( ( the ) ( boy ) ( ( beside ) ( ( the ) ( tree ) ) ) ) ) ) ) ) ) )
The girl proved that Hazel eats Julian and helps the cookie .	What is the ccomp of proved ?	that Hazel eats Julian and helps the cookie	cogs_qa	( ( ( The ) ( girl ) ) ( ( proved ) ( ( that ) ( ( ( Hazel ) ) ( ( ( eats ) ( ( Julian ) ) ) ( and ) ( ( helps ) ( ( the ) ( cookie ) ) ) ) ) ) ) )
Liam believes that Lucas burned the driver on the coffin and ate a cake .	What is the ccomp of believes ?	that Lucas burned the driver on the coffin and ate a cake	cogs_qa	( ( ( Liam ) ) ( ( believes ) ( ( that ) ( ( ( Lucas ) ) ( ( ( burned ) ( ( the ) ( driver ) ( ( on ) ( ( the ) ( coffin ) ) ) ) ) ( and ) ( ( ate ) ( ( a ) ( cake ) ) ) ) ) ) ) )
Emma hopes that Liam packed the cake beside a cylinder and walked .	What is the ccomp of hopes ?	that Liam packed the cake beside a cylinder and walked	cogs_qa	( ( ( Emma ) ) ( ( hopes ) ( ( that ) ( ( ( Liam ) ) ( ( ( packed ) ( ( the ) ( cake ) ( ( beside ) ( ( a ) ( cylinder ) ) ) ) ) ( and ) ( ( walked ) ) ) ) ) ) )
Ella liked that the girl rolls Liam and examines .	What is the ccomp of liked ?	that the girl rolls Liam and examines	cogs_qa	( ( ( Ella ) ) ( ( liked ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( rolls ) ( ( Liam ) ) ) ( and ) ( ( examines ) ) ) ) ) ) )
Olivia appreciates that a girl frowned and snoozed .	What is the ccomp of appreciates ?	that a girl frowned and snoozed	cogs_qa	( ( ( Olivia ) ) ( ( appreciates ) ( ( that ) ( ( ( a ) ( girl ) ) ( ( ( frowned ) ) ( and ) ( ( snoozed ) ) ) ) ) ) )
Elijah meant that the girl helps a boy in the house and cleans .	What is the ccomp of meant ?	that the girl helps a boy in the house and cleans	cogs_qa	( ( ( Elijah ) ) ( ( meant ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( helps ) ( ( a ) ( boy ) ( ( in ) ( ( the ) ( house ) ) ) ) ) ( and ) ( ( cleans ) ) ) ) ) ) )
William says that the girl collapsed Liam and liked Emma .	What is the ccomp of says ?	that the girl collapsed Liam and liked Emma	cogs_qa	( ( ( William ) ) ( ( says ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( collapsed ) ( ( Liam ) ) ) ( and ) ( ( liked ) ( ( Emma ) ) ) ) ) ) ) )
A giraffe imagines that the donkey walked and painted the cake beside a table .	What is the ccomp of imagines ?	that the donkey walked and painted the cake beside a table	cogs_qa	( ( ( A ) ( giraffe ) ) ( ( imagines ) ( ( that ) ( ( ( the ) ( donkey ) ) ( ( ( walked ) ) ( and ) ( ( painted ) ( ( the ) ( cake ) ( ( beside ) ( ( a ) ( table ) ) ) ) ) ) ) ) ) )
The dog admires that a baby liked the cake and rolled a rose beside a table .	What is the ccomp of admires ?	that a baby liked the cake and rolled a rose beside a table	cogs_qa	( ( ( The ) ( dog ) ) ( ( admires ) ( ( that ) ( ( ( a ) ( baby ) ) ( ( ( liked ) ( ( the ) ( cake ) ) ) ( and ) ( ( rolled ) ( ( a ) ( rose ) ( ( beside ) ( ( a ) ( table ) ) ) ) ) ) ) ) ) )
Emma noticed that Wyatt rolls the cake and sleeps .	What is the ccomp of noticed ?	that Wyatt rolls the cake and sleeps	cogs_qa	( ( ( Emma ) ) ( ( noticed ) ( ( that ) ( ( ( Wyatt ) ) ( ( ( rolls ) ( ( the ) ( cake ) ) ) ( and ) ( ( sleeps ) ) ) ) ) ) )
Emma liked that William reddens the girl and smiles .	What is the ccomp of liked ?	that William reddens the girl and smiles	cogs_qa	( ( ( Emma ) ) ( ( liked ) ( ( that ) ( ( ( William ) ) ( ( ( reddens ) ( ( the ) ( girl ) ) ) ( and ) ( ( smiles ) ) ) ) ) ) )
Noah says that the girl smiled and packed .	What is the ccomp of says ?	that the girl smiled and packed	cogs_qa	( ( ( Noah ) ) ( ( says ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( smiled ) ) ( and ) ( ( packed ) ) ) ) ) ) )
A boy supports that Noah noticed and gasped .	What is the ccomp of supports ?	that Noah noticed and gasped	cogs_qa	( ( ( A ) ( boy ) ) ( ( supports ) ( ( that ) ( ( ( Noah ) ) ( ( ( noticed ) ) ( and ) ( ( gasped ) ) ) ) ) ) )
The butterfly admires that Grace dusted the donut and nursed .	What is the ccomp of admires ?	that Grace dusted the donut and nursed	cogs_qa	( ( ( The ) ( butterfly ) ) ( ( admires ) ( ( that ) ( ( ( Grace ) ) ( ( ( dusted ) ( ( the ) ( donut ) ) ) ( and ) ( ( nursed ) ) ) ) ) ) )
Gabriel liked that Emma slides a girl on a blanket and eats .	What is the ccomp of liked ?	that Emma slides a girl on a blanket and eats	cogs_qa	( ( ( Gabriel ) ) ( ( liked ) ( ( that ) ( ( ( Emma ) ) ( ( ( slides ) ( ( a ) ( girl ) ( ( on ) ( ( a ) ( blanket ) ) ) ) ) ( and ) ( ( eats ) ) ) ) ) ) )
