A baby liked that a girl eats and helps the melon .	What is the ccomp of liked ?	that a girl eats and helps the melon	cogs_qa	( ( ( A ) ( baby ) ) ( ( liked ) ( ( that ) ( ( ( a ) ( girl ) ) ( ( ( eats ) ) ( and ) ( ( helps ) ( ( the ) ( melon ) ) ) ) ) ) ) )
A baby said that Liam helps the boy and enlarges the patient beside the bed .	What is the ccomp of said ?	that Liam helps the boy and enlarges the patient beside the bed	cogs_qa	( ( ( A ) ( baby ) ) ( ( said ) ( ( that ) ( ( ( Liam ) ) ( ( ( helps ) ( ( the ) ( boy ) ) ) ( and ) ( ( enlarges ) ( ( the ) ( patient ) ( ( beside ) ( ( the ) ( bed ) ) ) ) ) ) ) ) ) )
The boy hoped that Emma respects a doll on a table and eats .	What is the ccomp of hoped ?	that Emma respects a doll on a table and eats	cogs_qa	( ( ( The ) ( boy ) ) ( ( hoped ) ( ( that ) ( ( ( Emma ) ) ( ( ( respects ) ( ( a ) ( doll ) ( ( on ) ( ( a ) ( table ) ) ) ) ) ( and ) ( ( eats ) ) ) ) ) ) )
The boy imagined that Lucas freezes the patient on a surface and eats a cake in the garden .	What is the ccomp of imagined ?	that Lucas freezes the patient on a surface and eats a cake in the garden	cogs_qa	( ( ( The ) ( boy ) ) ( ( imagined ) ( ( that ) ( ( ( Lucas ) ) ( ( ( freezes ) ( ( the ) ( patient ) ( ( on ) ( ( a ) ( surface ) ) ) ) ) ( and ) ( ( eats ) ( ( a ) ( cake ) ( ( in ) ( ( the ) ( garden ) ) ) ) ) ) ) ) ) )
Jackson liked that Caleb packs and finds the drink on a chessboard .	What is the ccomp of liked ?	that Caleb packs and finds the drink on a chessboard	cogs_qa	( ( ( Jackson ) ) ( ( liked ) ( ( that ) ( ( ( Caleb ) ) ( ( ( packs ) ) ( and ) ( ( finds ) ( ( the ) ( drink ) ( ( on ) ( ( a ) ( chessboard ) ) ) ) ) ) ) ) ) )
Liam liked that the girl smiles and pierces a rose .	What is the ccomp of liked ?	that the girl smiles and pierces a rose	cogs_qa	( ( ( Liam ) ) ( ( liked ) ( ( that ) ( ( ( the ) ( girl ) ) ( ( ( smiles ) ) ( and ) ( ( pierces ) ( ( a ) ( rose ) ) ) ) ) ) ) )
Violet hoped that the friend likes a game in the wagon and freezes a cat .	What is the ccomp of hoped ?	that the friend likes a game in the wagon and freezes a cat	cogs_qa	( ( ( Violet ) ) ( ( hoped ) ( ( that ) ( ( ( the ) ( friend ) ) ( ( ( likes ) ( ( a ) ( game ) ( ( in ) ( ( the ) ( wagon ) ) ) ) ) ( and ) ( ( freezes ) ( ( a ) ( cat ) ) ) ) ) ) ) )
Jaxon liked that Carter eats the cake beside a bed and sleeps .	What is the ccomp of liked ?	that Carter eats the cake beside a bed and sleeps	cogs_qa	( ( ( Jaxon ) ) ( ( liked ) ( ( that ) ( ( ( Carter ) ) ( ( ( eats ) ( ( the ) ( cake ) ( ( beside ) ( ( a ) ( bed ) ) ) ) ) ( and ) ( ( sleeps ) ) ) ) ) ) )
A girl respected that Noah paints and smiles .	What is the ccomp of respected ?	that Noah paints and smiles	cogs_qa	( ( ( A ) ( girl ) ) ( ( respected ) ( ( that ) ( ( ( Noah ) ) ( ( ( paints ) ) ( and ) ( ( smiles ) ) ) ) ) ) )
Olivia imagined that a girl smiles and cooks .	What is the ccomp of imagined ?	that a girl smiles and cooks	cogs_qa	( ( ( Olivia ) ) ( ( imagined ) ( ( that ) ( ( ( a ) ( girl ) ) ( ( ( smiles ) ) ( and ) ( ( cooks ) ) ) ) ) ) )
