John says that a bird slept and liked the donut beside the table .	What is the ccomp of says ?	that a bird slept and liked the donut beside the table	cogs_qa	( ( ( John ) ) ( ( says ) ( ( that ) ( ( ( a ) ( bird ) ) ( ( ( slept ) ) ( and ) ( ( liked ) ( ( the ) ( donut ) ( ( beside ) ( ( the ) ( table ) ) ) ) ) ) ) ) ) )
Liam says that Aubrey smiled and painted .	What is the ccomp of says ?	that Aubrey smiled and painted	cogs_qa	( ( ( Liam ) ) ( ( says ) ( ( that ) ( ( ( Aubrey ) ) ( ( ( smiled ) ) ( and ) ( ( painted ) ) ) ) ) ) )
Liam hopes that Olivia slid a boy in a house and juggled .	What is the ccomp of hopes ?	that Olivia slid a boy in a house and juggled	cogs_qa	( ( ( Liam ) ) ( ( hopes ) ( ( that ) ( ( ( Olivia ) ) ( ( ( slid ) ( ( a ) ( boy ) ( ( in ) ( ( a ) ( house ) ) ) ) ) ( and ) ( ( juggled ) ) ) ) ) ) )
Isabella hopes that a child ate and slept .	What is the ccomp of hopes ?	that a child ate and slept	cogs_qa	( ( ( Isabella ) ) ( ( hopes ) ( ( that ) ( ( ( a ) ( child ) ) ( ( ( ate ) ) ( and ) ( ( slept ) ) ) ) ) ) )
Olivia confesses that a boy rolled a cookie in the house and talked .	What is the ccomp of confesses ?	that a boy rolled a cookie in the house and talked	cogs_qa	( ( ( Olivia ) ) ( ( confesses ) ( ( that ) ( ( ( a ) ( boy ) ) ( ( ( rolled ) ( ( a ) ( cookie ) ( ( in ) ( ( the ) ( house ) ) ) ) ) ( and ) ( ( talked ) ) ) ) ) ) )
A girl likes that a cat laughed and snapped a boy beside the table .	What is the ccomp of likes ?	that a cat laughed and snapped a boy beside the table	cogs_qa	( ( ( A ) ( girl ) ) ( ( likes ) ( ( that ) ( ( ( a ) ( cat ) ) ( ( ( laughed ) ) ( and ) ( ( snapped ) ( ( a ) ( boy ) ( ( beside ) ( ( the ) ( table ) ) ) ) ) ) ) ) ) )
Noah believes that Liam sneezed and painted the girl on the mattress .	What is the ccomp of believes ?	that Liam sneezed and painted the girl on the mattress	cogs_qa	( ( ( Noah ) ) ( ( believes ) ( ( that ) ( ( ( Liam ) ) ( ( ( sneezed ) ) ( and ) ( ( painted ) ( ( the ) ( girl ) ( ( on ) ( ( the ) ( mattress ) ) ) ) ) ) ) ) ) )
A professor proves that Liam cooked and danced .	What is the ccomp of proves ?	that Liam cooked and danced	cogs_qa	( ( ( A ) ( professor ) ) ( ( proves ) ( ( that ) ( ( ( Liam ) ) ( ( ( cooked ) ) ( and ) ( ( danced ) ) ) ) ) ) )
The girl hopes that Liam changed the donut and slept .	What is the ccomp of hopes ?	that Liam changed the donut and slept	cogs_qa	( ( ( The ) ( girl ) ) ( ( hopes ) ( ( that ) ( ( ( Liam ) ) ( ( ( changed ) ( ( the ) ( donut ) ) ) ( and ) ( ( slept ) ) ) ) ) ) )
The bear likes that the frog slept and painted .	What is the ccomp of likes ?	that the frog slept and painted	cogs_qa	( ( ( The ) ( bear ) ) ( ( likes ) ( ( that ) ( ( ( the ) ( frog ) ) ( ( ( slept ) ) ( and ) ( ( painted ) ) ) ) ) ) )
The princess believes that Lucas cried and appreciated the cookie .	What is the ccomp of believes ?	that Lucas cried and appreciated the cookie	cogs_qa	( ( ( The ) ( princess ) ) ( ( believes ) ( ( that ) ( ( ( Lucas ) ) ( ( ( cried ) ) ( and ) ( ( appreciated ) ( ( the ) ( cookie ) ) ) ) ) ) ) )
Riley says that the driver loved the donut and slept .	What is the ccomp of says ?	that the driver loved the donut and slept	cogs_qa	( ( ( Riley ) ) ( ( says ) ( ( that ) ( ( ( the ) ( driver ) ) ( ( ( loved ) ( ( the ) ( donut ) ) ) ( and ) ( ( slept ) ) ) ) ) ) )
The frog declares that Avery helped Emma and slept .	What is the ccomp of declares ?	that Avery helped Emma and slept	cogs_qa	( ( ( The ) ( frog ) ) ( ( declares ) ( ( that ) ( ( ( Avery ) ) ( ( ( helped ) ( ( Emma ) ) ) ( and ) ( ( slept ) ) ) ) ) ) )
Wyatt likes that Ava crumpled the girl beside the table in the garden and helped a book .	What is the ccomp of likes ?	that Ava crumpled the girl beside the table in the garden and helped a book	cogs_qa	( ( ( Wyatt ) ) ( ( likes ) ( ( that ) ( ( ( Ava ) ) ( ( ( crumpled ) ( ( the ) ( girl ) ( ( beside ) ( ( the ) ( table ) ( ( in ) ( ( the ) ( garden ) ) ) ) ) ) ) ( and ) ( ( helped ) ( ( a ) ( book ) ) ) ) ) ) ) )
A monkey proves that Liam reddened a donut on a box and saw the potato beside the table .	What is the ccomp of proves ?	that Liam reddened a donut on a box and saw the potato beside the table	cogs_qa	( ( ( A ) ( monkey ) ) ( ( proves ) ( ( that ) ( ( ( Liam ) ) ( ( ( reddened ) ( ( a ) ( donut ) ( ( on ) ( ( a ) ( box ) ) ) ) ) ( and ) ( ( saw ) ( ( the ) ( potato ) ( ( beside ) ( ( the ) ( table ) ) ) ) ) ) ) ) ) )
Emma says that a girl called and slept .	What is the ccomp of says ?	that a girl called and slept	cogs_qa	( ( ( Emma ) ) ( ( says ) ( ( that ) ( ( ( a ) ( girl ) ) ( ( ( called ) ) ( and ) ( ( slept ) ) ) ) ) ) )
A child proves that Emma ate the cake and noticed .	What is the ccomp of proves ?	that Emma ate the cake and noticed	cogs_qa	( ( ( A ) ( child ) ) ( ( proves ) ( ( that ) ( ( ( Emma ) ) ( ( ( ate ) ( ( the ) ( cake ) ) ) ( and ) ( ( noticed ) ) ) ) ) ) )
The boy likes that Emma snoozed and cleaned .	What is the ccomp of likes ?	that Emma snoozed and cleaned	cogs_qa	( ( ( The ) ( boy ) ) ( ( likes ) ( ( that ) ( ( ( Emma ) ) ( ( ( snoozed ) ) ( and ) ( ( cleaned ) ) ) ) ) ) )
